PIP,DIP
26.64244656,9.710096796
25.76101989,9.266489759
25.76101989,9.266489759
24.91056769,8.933178276
24.1157828,8.581641822
24.1157828,8.581641822
24.1157828,8.581641822
23.47488515,8.214636027
23.47488515,8.214636027
23.47488515,8.214636027
22.61356647,7.835045862
21.6891924,7.501693581
21.6891924,7.501693581
20.86769756,7.036923258
19.83064719,6.540798808
19.83064719,6.540798808
18.94715587,5.965332963
17.79551031,5.419333258
16.59940317,5.087000849
16.59940317,5.087000849
16.59940317,5.087000849
15.69654746,4.616495782
15.69654746,4.616495782
14.69751854,4.236870462
14.69751854,4.236870462
14.69751854,4.236870462
13.73975798,3.937068848
12.98157204,3.531308435
12.98157204,3.531308435
12.24016892,3.185261967
11.24645754,2.936091075
10.10740415,2.759933806
10.10740415,2.759933806
10.10740415,2.759933806
9.288793276,2.265612868
9.288793276,2.265612868
8.317694409,1.836854446
7.221134362,1.458370579
7.221134362,1.458370579
6.19013929,1.09523993
5.203309298,0.967335286
5.203309298,0.967335286
5.203309298,0.967335286
4.785771266,0.468334197
4.785771266,0.468334197
3.998012076,0.224294064
3.998012076,0.224294064
3.240683118,-0.095084166
2.392307938,-0.33882205
2.392307938,-0.33882205
1.729202563,-0.610489969
1.729202563,-0.610489969
1.729202563,-0.610489969
0.597049621,-0.282315288
0.485377917,-1.008465162
0.485377917,-1.008465162
0.485377917,-1.008465162
-0.714638943,-0.630724126
-1.013071543,-1.308091291
-1.013071543,-1.308091291
-1.013071543,-1.308091291
-1.013071543,-1.308091291
-1.262816197,-1.732405791
-1.759936999,-1.752769124
-2.219937123,-1.854680301
-2.219937123,-1.854680301
-2.737876007,-1.957270251
-3.24821779,-1.899647494
-3.24821779,-1.899647494
-3.24821779,-1.899647494
-3.796721589,-1.851632314
-4.282669273,-1.822067434
-4.282669273,-1.822067434
-4.302093368,-2.314114766
-4.873030682,-2.236853989
-5.541620945,-2.168349369
-5.541620945,-2.168349369
-5.669752493,-2.667442084
-5.669752493,-2.667442084
-5.840310937,-2.927211428
-5.840310937,-2.927211428
-5.935669831,-3.301314008
-5.935669831,-3.301314008
-5.883573171,-3.595953752
-5.883573171,-3.595953752
-5.883573171,-3.595953752
-5.787595717,-3.924336701
-5.787595717,-3.924336701
-5.882579947,-3.991327328
-5.882579947,-3.991327328
-6.084079976,-3.860707417
-6.371939859,-3.645787745
-6.371939859,-3.645787745
-6.476351817,-3.612714359
-6.363810374,-3.618700876
-6.363810374,-3.618700876
-6.524352468,-3.465023941
-6.477160518,-3.486762424
-6.857013589,-3.120118006
-6.857013589,-3.120118006
-6.857013589,-3.120118006
-6.885608053,-3.19538334
-6.885608053,-3.19538334
-6.82740399,-3.201822416
-6.802799022,-3.219693033
-6.802799022,-3.219693033
-6.761470636,-3.220087819
-6.761470636,-3.220087819
-6.696382198,-3.270032131
-6.746129931,-3.179029279
-6.746129931,-3.179029279
-6.746129931,-3.179029279
-6.673472553,-3.205969858
-6.673472553,-3.205969858
-6.483206397,-3.280452533
-6.492087237,-3.203907981
-6.45000821,-3.211854934
-6.45000821,-3.211854934
-6.401458692,-3.080526483
-6.45581096,-3.110965085
-6.45581096,-3.110965085
-6.45581096,-3.110965085
-6.083412451,-2.995227988
-5.878546369,-2.906620473
-5.878546369,-2.906620473
-5.628609271,-2.775870321
-5.628609271,-2.775870321
-5.300696247,-2.682515879
-5.049559237,-2.471902369
-5.049559237,-2.471902369
-4.724808922,-2.253716737
-4.339692218,-2.071013501
-3.997952134,-1.850132299
-3.997952134,-1.850132299
-3.659965105,-1.621207224
-3.271069781,-1.419084246
-3.271069781,-1.419084246
-3.271069781,-1.419084246
-2.928594407,-1.12983963
-2.928594407,-1.12983963
-2.411369224,-0.983250666
-1.938042705,-0.592448851
-1.938042705,-0.592448851
-1.343278325,-0.352375472
-0.750846721,-0.060065705
0.035181622,0.187450329
0.035181622,0.187450329
0.836482289,0.594705687
0.836482289,0.594705687
1.845053095,0.925886646
2.920228318,1.373515716
2.920228318,1.373515716
4.110674273,1.846371301
5.391506185,2.32344843
5.391506185,2.32344843
6.562959971,2.835161781
6.562959971,2.835161781
7.649697956,3.292283417
7.649697956,3.292283417
8.726899419,3.74911578
8.726899419,3.74911578
8.726899419,3.74911578
9.880803067,4.211306359
9.880803067,4.211306359
9.880803067,4.211306359
10.87751912,4.706088054
10.87751912,4.706088054
11.94642939,5.210510175
11.94642939,5.210510175
11.94642939,5.210510175
13.24414285,5.723718583
14.56113105,6.347289962
14.56113105,6.347289962
15.93070197,6.979606973
17.434825,7.553046216
19.00772483,8.296652937
19.00772483,8.296652937
20.66911635,8.95974466
22.18747033,9.691806231
23.71924393,10.43113648
23.71924393,10.43113648
25.1647413,11.05322529
26.65142158,11.63953982
26.65142158,11.63953982
27.87590721,12.2812041
30.40884476,11.52539359
30.40884476,11.52539359
30.51178957,13.43069738
31.67650347,14.09047359
32.88985617,14.72992194
32.88985617,14.72992194
34.05207208,15.39028791
35.05905348,16.07235714
35.05905348,16.07235714
36.05951688,16.75393916
36.05951688,16.75393916
37.3296069,17.62496892
38.75820895,18.4290278
40.00525516,19.15763587
40.00525516,19.15763587
41.86432643,18.99266213
42.85455293,19.75962022
42.85455293,19.75962022
42.85455293,19.75962022
43.7301055,20.51178529
43.7301055,20.51178529
44.34657395,21.64991482
44.91084246,22.01585699
45.4101302,22.6048014
45.4101302,22.6048014
45.88003482,23.03199873
46.37348568,23.43340166
46.37348568,23.43340166
46.89944221,23.78554099
47.34537926,24.22850592
47.34537926,24.22850592
47.75177727,24.67248368
48.30634878,25.23405172
48.30634878,25.23405172
48.70383286,25.88355183
49.39414205,26.45578413
50.09259228,26.97941514
50.09259228,26.97941514
50.90379078,27.56411596
50.90379078,27.56411596
50.90379078,27.56411596
51.78494814,27.95336028
52.77032336,28.13080322
52.77032336,28.13080322
53.4371913,28.6908772
53.4371913,28.6908772
55.16738587,27.7748679
54.42869002,29.37726557
54.42869002,29.37726557
54.42869002,29.37726557
56.04139274,28.36946024
56.04139274,28.36946024
55.02834596,29.76905703
55.02834596,29.76905703
56.49040454,28.78085875
55.52432483,30.24692796
55.8373663,30.41170964
55.8373663,30.41170964
55.8373663,30.41170964
56.08132266,30.53987235
56.08132266,30.53987235
56.08132266,30.53987235
56.40933295,30.82678146
56.70972867,31.01337262
57.1081384,31.29398395
57.1081384,31.29398395
57.31403856,31.46124177
57.31403856,31.46124177
57.31403856,31.46124177
57.5709443,31.64808147
57.72420034,31.73598067
57.72420034,31.73598067
57.67121054,31.77978266
57.71914598,31.77889147
57.70884187,31.82531489
57.70884187,31.82531489
57.68827361,31.78697114
57.68827361,31.78697114
57.72554546,31.7515496
57.72658947,31.71434347
57.72658947,31.71434347
57.76647865,31.66541324
57.66582714,31.72841454
57.66582714,31.72841454
57.66582714,31.72841454
57.68132663,31.63381904
57.68132663,31.63381904
57.70211653,31.62209793
57.70211653,31.62209793
57.64825586,31.60466979
57.64825586,31.60466979
57.64825586,31.60466979
57.46444082,31.49784046
57.29313708,31.45064055
57.29313708,31.45064055
57.21662573,31.32610892
57.21662573,31.32610892
56.95872193,31.24786369
56.95872193,31.24786369
56.70194359,30.96808658
56.70194359,30.96808658
56.70194359,30.96808658
56.42298536,30.70206399
56.42298536,30.70206399
55.9743014,30.60004426
55.65166237,30.29418626
55.65166237,30.29418626
55.65166237,30.29418626
55.21069034,29.8398422
55.21069034,29.8398422
54.57546183,29.43656259
54.04811125,28.836277
54.04811125,28.836277
53.6075296,28.27062546
53.6075296,28.27062546
53.02893772,27.79744665
52.52509326,27.3008784
51.94678775,26.93377809
51.94678775,26.93377809
51.2716803,26.47125819
51.2716803,26.47125819
51.2716803,26.47125819
50.67664723,25.94201416
49.92408418,25.39874337
49.92408418,25.39874337
49.02254396,24.82147928
48.20568349,24.03036018
47.17952758,23.19711546
47.17952758,23.19711546
47.17952758,23.19711546
46.15827236,22.36879807
46.15827236,22.36879807
45.18580425,21.46698959
44.22227991,20.58531733
43.25872697,19.76886495
43.25872697,19.76886495
42.29777849,18.96901942
41.34040176,18.29232631
40.30638344,17.51039394
40.30638344,17.51039394
39.2585991,16.76556738
38.11826347,16.07808589
37.01641604,15.27650824
37.01641604,15.27650824
36.040093,14.53944869
36.040093,14.53944869
36.040093,14.53944869
34.92424605,13.65385526
33.59679828,13.04974862
33.59679828,13.04974862
32.44757264,12.4082336
31.28374714,11.82554277
30.13101741,11.288357
30.13101741,11.288357
30.13101741,11.288357
29.08354216,10.77091069
28.11784778,10.32287909
28.11784778,10.32287909
28.11784778,10.32287909
27.30007786,9.902599675
26.51616164,9.382772502
26.51616164,9.382772502
26.51616164,9.382772502
25.57265021,8.879796339
25.57265021,8.879796339
25.57265021,8.879796339
24.31841649,8.473980112
24.31841649,8.473980112
23.32006376,7.892549052
23.32006376,7.892549052
23.32006376,7.892549052
22.35881692,7.451124341
22.35881692,7.451124341
21.53395909,7.002769384
21.53395909,7.002769384
20.33977732,6.659420178
20.33977732,6.659420178
19.51619307,6.165610136
19.51619307,6.165610136
19.51619307,6.165610136
18.49982137,5.857733581
17.63858298,5.419581994
17.63858298,5.419581994
16.7414722,5.025646213
15.72076185,4.783253667
14.99562852,4.515253724
14.99562852,4.515253724
14.16167484,4.179892638
14.16167484,4.179892638
13.37432234,3.862425986
13.37432234,3.862425986
12.74626166,3.693195831
12.23499049,3.43142385
12.23499049,3.43142385
11.65779763,3.336625692
11.06966997,3.224216155
11.06966997,3.224216155
10.78982868,3.026516054
10.31012857,2.952053036
10.31012857,2.952053036
9.972993189,2.613613621
9.972993189,2.613613621
9.972993189,2.613613621
9.582657092,2.431287584
9.065553052,2.332123498
9.065553052,2.332123498
8.738625478,2.195267344
8.327467064,2.064603696
8.084150409,1.883814295
8.084150409,1.883814295
7.248168899,2.142234959
7.273713442,1.652444836
6.756495431,1.76771609
6.756495431,1.76771609
6.734852966,1.454678012
6.415046989,1.409189754
6.415046989,1.409189754
6.082487925,1.473254431
6.082487925,1.473254431
5.82989012,1.319355505
5.82989012,1.319355505
5.429716118,1.469440658
5.429716118,1.469440658
5.205776161,1.566637255
4.993889187,1.622068728
4.993889187,1.622068728
5.069031383,1.453727466
5.069031383,1.453727466
5.069031383,1.453727466
4.879352522,1.535951891
4.117085374,2.106448557
4.117085374,2.106448557
3.932481271,2.196415695
3.932481271,2.196415695
3.932481271,2.196415695
4.495702344,1.586634544
4.561667018,1.535583763
4.561667018,1.535583763
4.666189128,1.335717979
4.666189128,1.335717979
4.666189128,1.335717979
4.666189128,1.335717979
4.784374872,1.203914098
4.784374872,1.203914098
4.886146167,1.03432583
5.013714439,0.920948081
5.013714439,0.920948081
5.117178771,0.827626434
5.117178771,0.827626434
5.275720159,0.728272228
5.535339233,0.581414872
5.220517143,0.987350181
5.220517143,0.987350181
4.997915909,1.217871744
4.997915909,1.217871744
5.128660179,1.137680676
5.212674901,1.129601758
5.212674901,1.129601758
5.322359746,1.043167844
5.335243529,1.110624364
5.325120174,1.209919493
5.325120174,1.209919493
5.127401775,1.501651527
5.074638827,1.730370177
5.074638827,1.730370177
5.074638827,1.730370177
5.128067215,1.857323618
5.435867815,1.766030422
5.435867815,1.766030422
5.688800403,1.822644091
5.822003363,1.908317284
6.056739441,1.867530404
6.056739441,1.867530404
6.056739441,1.867530404
6.279408442,1.946911171
6.534872972,2.05280662
6.694420997,2.214951992
6.694420997,2.214951992
6.694420997,2.214951992
6.952218205,2.286687271
6.952218205,2.286687271
7.114015582,2.431414407
7.364500799,2.527707806
7.364500799,2.527707806
7.599101452,2.670763325
7.713376648,2.739680264
7.713376648,2.739680264
7.737616602,3.093846813
7.737616602,3.093846813
7.737616602,3.093846813
8.5048889,2.574193134
8.5048889,2.574193134
8.5048889,2.574193134
8.104841325,3.208320398
8.795106799,2.707462056
8.795106799,2.707462056
8.328610942,3.357299739
9.069833579,2.765539655
8.482901097,3.578091508
8.482901097,3.578091508
8.482901097,3.578091508
8.263001746,3.600953764
8.469198662,3.780186816
8.469198662,3.780186816
8.469198662,3.780186816
9.043211894,3.913543134
9.043211894,3.913543134
9.408911669,4.047066754
9.408911669,4.047066754
9.408911669,4.047066754
9.715952483,4.27796085
9.715952483,4.27796085
9.715952483,4.27796085
10.17223604,4.426397936
10.17223604,4.426397936
10.17223604,4.426397936
10.67839493,4.59945771
11.05718496,4.713533191
11.05718496,4.713533191
11.51272635,5.027891755
12.03339152,5.208181433
12.64001295,5.44025072
12.64001295,5.44025072
13.35154788,5.722297603
13.97640051,5.977344324
13.97640051,5.977344324
13.97640051,5.977344324
14.5038399,6.279855033
15.05672339,6.601805931
15.05672339,6.601805931
15.71305501,6.804637046
16.25603172,7.063387705
16.25603172,7.063387705
16.83305981,7.322508061
17.53039089,7.645459803
17.53039089,7.645459803
18.23960018,8.016421135
18.23960018,8.016421135
18.23960018,8.016421135
19.04742845,8.30121869
19.88796417,8.704421594
20.82342408,9.120208636
20.82342408,9.120208636
21.79034309,9.594172014
22.75641104,10.04430914
23.67213759,10.43028798
23.67213759,10.43028798
24.6290364,10.76985042
25.40663144,11.18067074
25.40663144,11.18067074
25.40663144,11.18067074
26.26890224,11.57800021
27.06189581,11.91719463
27.6982551,12.16578412
27.6982551,12.16578412
28.13852985,12.46337554
28.62574704,12.71076898
28.62574704,12.71076898
29.07901598,12.98790138
29.07901598,12.98790138
29.79750884,13.2585876
29.79750884,13.2585876
30.46939985,13.69469253
31.19105949,13.9796217
31.19105949,13.9796217
32.63909632,13.63544442
33.627673,13.83826832
33.627673,13.83826832
33.627673,13.83826832
34.47870516,14.21453446
34.84615566,14.99685668
34.84615566,14.99685668
35.37827387,15.74606301
35.37827387,15.74606301
35.37827387,15.74606301
36.05180308,16.33533418
36.05180308,16.33533418
36.05180308,16.33533418
36.69386051,16.88724445
37.21789565,17.41501238
37.21789565,17.41501238
37.93243602,17.93756479
37.93243602,17.93756479
37.93243602,17.93756479
38.42405818,18.46623269
38.42405818,18.46623269
38.93528623,19.14308125
39.50793968,19.63865987
39.50793968,19.63865987
39.50793968,19.63865987
39.88059736,20.43046241
39.88059736,20.43046241
41.16567066,20.32888896
41.81960877,20.75195916
41.81960877,20.75195916
42.96526051,20.63311732
42.96526051,20.63311732
44.55627925,19.89378674
44.083093,21.1638338
44.083093,21.1638338
45.45272968,20.34297229
44.67652146,21.45742065
44.67652146,21.45742065
44.81745461,21.49070085
45.01739132,21.5435554
45.01739132,21.5435554
44.94948386,21.5924789
44.94948386,21.5924789
45.05829594,21.52615507
45.12295041,21.52646178
45.12295041,21.52646178
45.12295041,21.52646178
45.08657573,21.54044665
45.14476553,21.49258582
45.14476553,21.49258582
45.16169492,21.57739265
45.11388738,21.49068667
45.11388738,21.49068667
45.13872453,21.49524886
45.13117411,21.50692863
45.13117411,21.50692863
45.08714181,21.37409734
44.93777671,21.46036352
44.92427183,21.39794809
44.92427183,21.39794809
44.79032278,21.3744174
44.7546744,21.32218101
44.72191685,21.13384101
44.72191685,21.13384101
44.72191685,21.13384101
44.56506601,21.07277426
44.56506601,21.07277426
44.41365628,20.94751494
44.13123737,20.62993521
44.13123737,20.62993521
43.78935426,20.62568315
43.60537082,20.22946998
43.60537082,20.22946998
43.37822624,20.07545553
42.99779582,19.89255063
42.99779582,19.89255063
42.99779582,19.89255063
42.63867012,19.70210513
42.63867012,19.70210513
42.54534726,19.43857843
42.54534726,19.43857843
42.25738983,19.35851024
41.88633397,19.21248863
41.88633397,19.21248863
41.88633397,19.21248863
41.43608085,19.10376911
41.43608085,19.10376911
41.04875257,18.78066945
40.58150778,18.38495637
40.13010109,18.01385072
40.13010109,18.01385072
39.55650603,17.57708925
39.20057682,17.058477
38.55415022,16.7722308
38.55415022,16.7722308
38.12369854,16.38562428
38.12369854,16.38562428
37.59039726,16.1061805
37.05830897,15.66505088
37.05830897,15.66505088
36.44363174,15.23137445
35.62085364,14.84651896
34.97166398,14.17673563
34.97166398,14.17673563
34.97166398,14.17673563
33.99520806,13.71472492
33.99520806,13.71472492
32.99790579,13.21605874
32.14344945,12.54729146
32.14344945,12.54729146
32.14344945,12.54729146
31.22467891,11.84436174
31.22467891,11.84436174
30.18805075,11.38206449
29.28041942,10.95022809
29.28041942,10.95022809
29.28041942,10.95022809
28.64263309,10.49440651
27.80458677,10.20809485
27.80458677,10.20809485
27.80458677,10.20809485
26.95921559,9.782604208
26.10484642,9.283013976
25.02492181,8.901845973
25.02492181,8.901845973
24.05636619,8.326232815
23.04600006,7.963431204
23.04600006,7.963431204
23.04600006,7.963431204
22.03933284,7.407963323
22.03933284,7.407963323
21.0807984,6.925120212
21.0807984,6.925120212
20.19461466,6.459722142
19.41502928,6.058391849
19.41502928,6.058391849
18.66059615,5.796590873
18.66059615,5.796590873
18.66059615,5.796590873
18.09280936,5.541370154
17.34464658,5.285592303
16.52885607,4.818581083
16.52885607,4.818581083
16.52885607,4.818581083
15.39768153,4.626651429
15.39768153,4.626651429
14.51261742,4.295523196
14.51261742,4.295523196
14.51261742,4.295523196
13.7548,3.868162251
13.13455027,3.455208278
13.13455027,3.455208278
12.29004814,3.391378871
12.29004814,3.391378871
12.29004814,3.391378871
11.68098404,3.172251072
11.68098404,3.172251072
11.07515073,2.91295758
10.58856211,2.782838023
10.11852843,2.636111572
10.11852843,2.636111572
9.69012138,2.454265681
9.12163077,2.227482688
9.12163077,2.227482688
9.12163077,2.227482688
8.564950059,2.073673638
8.143051726,1.759395387
8.143051726,1.759395387
7.373022409,1.751760203
7.373022409,1.751760203
7.373022409,1.751760203
7.056031525,1.452098618
6.536974369,1.215640588
6.536974369,1.215640588
5.891711359,1.164680131
5.891711359,1.164680131
5.891711359,1.164680131
5.557033725,0.827956362
5.557033725,0.827956362
5.557033725,0.827956362
5.068498669,0.644202479
5.068498669,0.644202479
5.068498669,0.644202479
4.579060647,0.509896306
4.061603464,0.256039656
4.061603464,0.256039656
3.586120876,0.224821679
2.492511917,0.6137715
2.730203771,-0.055046101
2.730203771,-0.055046101
2.399489296,-0.39124417
1.904864146,-0.315103503
1.638090849,-0.42358389
1.638090849,-0.42358389
1.638090849,-0.42358389
1.421529013,-0.580630353
0.73326461,-0.243445476
0.73326461,-0.243445476
0.232567073,-0.228712845
0.232567073,-0.228712845
0.113187232,-0.448961417
-0.03848848,-0.535995148
-0.03848848,-0.535995148
-0.881244488,-0.079273041
-0.655035955,-0.556915934
-0.655035955,-0.556915934
-0.672422159,-0.707761017
-0.62237161,-0.929575125
-0.464770181,-1.084294097
-0.464770181,-1.084294097
-0.291423204,-1.263915514
-0.256227117,-1.299982739
-0.256227117,-1.299982739
0.055349793,-1.457149087
0.182966976,-1.50718216
0.330784313,-1.602499094
0.330784313,-1.602499094
-0.109821743,-1.148036975
-0.109821743,-1.148036975
-0.109821743,-1.148036975
-0.13440373,-1.06138698
-0.128426204,-1.006172137
-0.072390932,-0.978052245
-0.072390932,-0.978052245
-0.010299824,-0.94514201
0.059222215,-0.86695946
0.189734942,-0.757112537
0.189734942,-0.757112537
0.176428434,-0.427737344
0.176428434,-0.427737344
0.163944099,-0.157708984
0.163944099,-0.157708984
0.516185206,-0.19862734
0.718338582,-0.066433212
0.718338582,-0.066433212
0.718338582,-0.066433212
0.937035529,0.040638057
0.937035529,0.040638057
0.937035529,0.040638057
1.184425072,0.063719076
1.429093251,0.13297644
1.429093251,0.13297644
1.632726544,0.260552562
1.632726544,0.260552562
1.632726544,0.260552562
1.893523158,0.30728308
1.893523158,0.30728308
2.041597863,0.490910489
2.275148341,0.667209378
2.275148341,0.667209378
2.275148341,0.667209378
2.531497606,0.745800113
2.697562547,0.765381064
2.697562547,0.765381064
2.865411093,0.949913802
3.527789547,0.603029213
3.527789547,0.603029213
3.196108559,1.194701279
3.196108559,1.194701279
3.196108559,1.194701279
3.836521547,0.810558015
3.651327416,1.324986208
3.651327416,1.324986208
3.83385679,1.52177509
3.83385679,1.52177509
4.076383582,1.634435235
4.076383582,1.634435235
4.376217554,1.852280508
4.491193608,2.071518264
4.491193608,2.071518264
4.887740369,2.223333126
5.400655101,2.343226992
5.758582731,2.55119768
5.758582731,2.55119768
6.208582126,2.711085763
6.666073853,2.857105354
6.666073853,2.857105354
6.984896959,2.987123853
6.984896959,2.987123853
7.509273421,3.205145297
8.17404182,3.564124032
8.17404182,3.564124032
8.17404182,3.564124032
8.858998237,3.830985223
9.633149045,4.228252506
9.633149045,4.228252506
10.55629309,4.544901626
10.55629309,4.544901626
11.35530041,4.940603428
12.16547546,5.306491257
12.16547546,5.306491257
12.94844946,5.725037622
13.88379347,6.05217414
13.88379347,6.05217414
13.88379347,6.05217414
14.78237361,6.540351596
15.88907183,6.950650489
15.88907183,6.950650489
16.99966458,7.480007761
18.20553748,7.992238866
18.20553748,7.992238866
19.49097081,8.589535052
21.803863,8.170540511
21.803863,8.170540511
22.12818987,9.736175267
22.12818987,9.736175267
22.12818987,9.736175267
23.49896536,10.37531176
23.49896536,10.37531176
24.90728047,10.89420616
26.15477266,11.48535406
26.15477266,11.48535406
27.2768349,12.06991736
28.26414942,12.55286039
29.31446328,13.07599045
29.31446328,13.07599045
29.31446328,13.07599045
30.51088182,13.60248243
30.51088182,13.60248243
30.51088182,13.60248243
32.37763653,13.43236278
32.37763653,13.43236278
32.37763653,13.43236278
33.43646962,14.1934915
33.43646962,14.1934915
33.43646962,14.1934915
33.43646962,14.1934915
34.77082772,14.69159673
35.99439184,15.41575449
36.76317276,16.63063799
36.76317276,16.63063799
36.76317276,16.63063799
37.89918492,17.53393528
37.89918492,17.53393528
39.08009449,18.36630015
39.08009449,18.36630015
40.3486328,19.24166511
41.54599616,20.41774199
41.54599616,20.41774199
41.54599616,20.41774199
42.65745966,21.52399691
42.65745966,21.52399691
43.72408504,22.60427118
43.72408504,22.60427118
45.4386078,23.00277812
46.57934945,24.40375713
46.57934945,24.40375713
48.06604952,24.68942867
48.06604952,24.68942867
48.06604952,24.68942867
50.13371467,24.12962495
50.13371467,24.12962495
50.13371467,24.12962495
49.97777766,25.8207516
49.97777766,25.8207516
49.97777766,25.8207516
51.87483262,25.24554899
51.87483262,25.24554899
51.87483262,25.24554899
51.4360487,26.80058154
51.4360487,26.80058154
51.4360487,26.80058154
52.1062698,27.30148769
52.1062698,27.30148769
52.78159667,27.718537
52.78159667,27.718537
52.78159667,27.718537
53.46281987,28.24070378
53.46281987,28.24070378
53.46281987,28.24070378
54.28732731,28.73651082
54.99892757,29.34153412
55.73026988,29.92244252
55.73026988,29.92244252
56.32819112,30.50713786
56.94366693,30.94728052
57.35532234,31.41494465
57.35532234,31.41494465
57.77498488,31.75193147
58.08026317,31.88055139
58.08026317,31.88055139
58.37045484,32.01780009
58.37045484,32.01780009
58.37045484,32.01780009
58.52910093,32.10998313
58.77153409,32.38557357
58.77153409,32.38557357
59.12327646,32.50947009
59.23756349,32.71969572
59.23756349,32.71969572
59.23756349,32.71969572
59.23756349,32.71969572
59.48633106,32.90107595
59.48633106,32.90107595
59.53169226,33.03704194
59.50137999,33.10736228
59.50137999,33.10736228
59.48621765,33.08476701
59.49607365,33.0505701
59.49607365,33.0505701
59.49607365,33.0505701
59.48003587,33.07921927
59.58290797,33.04941599
59.58290797,33.04941599
59.37653379,33.0080201
59.34885491,32.92508522
59.34885491,32.92508522
59.24695824,32.91918467
59.24695824,32.91918467
59.24695824,32.91918467
59.04294823,32.93571299
59.04294823,32.93571299
58.76723942,32.858178
58.76723942,32.858178
58.70124243,32.64926218
58.70124243,32.64926218
58.34293817,32.50325429
57.91837497,32.20679585
57.91837497,32.20679585
57.91837497,32.20679585
57.46020128,31.74371627
57.46020128,31.74371627
57.46020128,31.74371627
57.00916656,31.49427668
57.00916656,31.49427668
57.00916656,31.49427668
56.47150515,31.11558624
56.47150515,31.11558624
56.06137502,30.60745112
56.06137502,30.60745112
56.06137502,30.60745112
55.52222365,30.21051151
55.52222365,30.21051151
55.52222365,30.21051151
55.00573071,29.74427616
54.51548923,29.26470091
54.51548923,29.26470091
53.92654123,28.74147362
53.92654123,28.74147362
53.2037317,28.23957392
52.48669855,27.69674087
52.48669855,27.69674087
51.715242,27.04745234
51.715242,27.04745234
50.86064812,26.37697482
50.86064812,26.37697482
49.98815167,25.67338789
49.98815167,25.67338789
49.21764976,24.65365034
48.13661772,24.062098
48.13661772,24.062098
47.23640699,23.29654593
47.23640699,23.29654593
47.23640699,23.29654593
46.25152641,22.53719861
46.25152641,22.53719861
45.43670613,21.70573032
45.43670613,21.70573032
45.43670613,21.70573032
44.71887347,20.67380481
43.7402055,20.02888189
43.7402055,20.02888189
42.77149944,19.26265772
41.88174976,18.43056184
41.88174976,18.43056184
40.79581457,17.77654499
40.79581457,17.77654499
40.79581457,17.77654499
39.91548786,16.95643474
39.91548786,16.95643474
39.91548786,16.95643474
38.97554717,16.21015133
37.93625308,15.52549853
37.03155768,14.75846395
37.03155768,14.75846395
37.03155768,14.75846395
37.03155768,14.75846395
35.92912786,14.12685478
35.00986213,13.49937208
35.00986213,13.49937208
34.09033833,12.94405219
34.09033833,12.94405219
34.09033833,12.94405219
33.11266609,12.69695659
33.11266609,12.69695659
33.11266609,12.69695659
32.29648645,12.24704011
32.29648645,12.24704011
32.29648645,12.24704011
31.43500143,11.86835291
31.43500143,11.86835291
30.67535393,11.38061963
30.67535393,11.38061963
29.78764506,10.94921581
28.85296684,10.60162487
28.00947418,10.03762747
28.00947418,10.03762747
27.1497674,9.760821432
27.1497674,9.760821432
27.1497674,9.760821432
26.49978631,9.319779606
26.49978631,9.319779606
26.49978631,9.319779606
25.73105394,8.936251024
24.99101964,8.497263256
24.26461379,8.202369141
24.26461379,8.202369141
23.53980827,8.160318262
23.17341423,7.669748707
22.4926415,7.672088661
22.4926415,7.672088661
22.05721868,7.429992078
22.05721868,7.429992078
21.55643705,7.280907129
21.55643705,7.280907129
21.1773668,7.061111129
21.1773668,7.061111129
20.93257765,6.802047084
20.93257765,6.802047084
20.93257765,6.802047084
20.62664491,6.592197593
20.62664491,6.592197593
20.62664491,6.592197593
20.62664491,6.592197593
20.18384377,6.466621255
20.18384377,6.466621255
19.65409368,6.392146669
19.65409368,6.392146669
19.36147769,6.125115742
18.83557654,6.075764152
18.83557654,6.075764152
18.83557654,6.075764152
18.64171177,5.72878105
18.64171177,5.72878105
18.64171177,5.72878105
18.09038119,5.632783433
18.09038119,5.632783433
17.71464213,5.418057707
17.71464213,5.418057707
17.21176334,5.238962608
16.7109883,4.996992541
16.7109883,4.996992541
16.7109883,4.996992541
16.16463175,4.882238936
16.16463175,4.882238936
15.7350239,4.643981683
15.14888549,4.593970056
15.14888549,4.593970056
15.14888549,4.593970056
14.53874044,4.399896511
14.53874044,4.399896511
14.11321276,4.283859013
14.11321276,4.283859013
14.11321276,4.283859013
13.68696798,4.103377387
13.32472539,3.992257131
12.89974107,3.83709521
12.89974107,3.83709521
12.89974107,3.83709521
12.6660066,3.557303279
12.6660066,3.557303279
12.20564576,3.538810916
12.20564576,3.538810916
12.20564576,3.538810916
11.63865609,3.519249781
11.42316118,3.342411733
11.0681377,3.185561936
11.0681377,3.185561936
11.0681377,3.185561936
10.64474556,3.015062899
10.64474556,3.015062899
10.28557677,2.950422792
10.13492412,2.743124002
10.13492412,2.743124002
9.927004618,2.646929993
9.666576975,2.665233935
9.666576975,2.665233935
9.666576975,2.665233935
9.417610554,2.652893956
9.417610554,2.652893956
9.40410249,2.421394092
9.325363253,2.481154152
8.896110316,2.790867057
8.896110316,2.790867057
9.009178388,2.458109276
8.870720977,2.488242554
8.932252494,2.382998243
8.932252494,2.382998243
8.932252494,2.382998243
8.697013601,2.610712601
8.697013601,2.610712601
8.697013601,2.610712601
8.917966909,2.408631979
8.917966909,2.408631979
8.897006497,2.443370893
8.802451865,2.580394528
8.802451865,2.580394528
