% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1066300, Fri Mar 29 15:12:20 2019
76 836 -0.3379663660288725 -0.0032022886914167756 0.0020980620930458097 0.2948722457545133 1 1 1 1 1 1 1 1 1 1 1 1 1
77 847 -0.34792356675468733 -0.0009436200263417652 0.010215396819462862 0.31051182686457934 1 1 1 1 1 1 1 1 1 1 1 1 1
78 858 -0.3214808000191907 -0.003240693403274067 0.006286712396501103 0.33943679429246293 1 1 1 1 1 1 1 1 1 1 1 1 1
79 869 -0.32034780919233236 -0.003544281237488046 0.0005135341330419855 0.35660485921350427 1 1 1 1 1 1 1 1 1 1 1 1 1
80 880 -0.29436554149097455 -0.0008737416117928853 0.006747472765572478 0.36055985235062554 1 1 1 1 1 1 1 1 1 1 1 1 1
81 891 -0.2857782975737519 -0.0006351328164991753 0.0016759842569707192 0.37419927577130613 1 1 1 1 1 1 1 1 1 1 1 1 1
82 902 -0.2807221780030144 -0.0026271645260883755 0.0022464956056514013 0.39551061225082296 1 1 1 1 1 1 1 1 1 1 1 1 1
83 913 -0.30023197919832745 -0.0017581523497673742 0.00019163436885203942 0.3960316111063177 1 1 1 1 1 1 1 1 1 1 1 1 1
84 924 -0.3099675028055666 -0.008700216684989683 0.007941962970691354 0.40786481662806207 1 1 1 1 1 1 1 1 1 1 1 1 1
85 935 -0.30588846533100156 -0.008889701924905846 0.008377609554018494 0.4036435896713958 1 1 1 1 1 1 1 1 1 1 1 1 1
86 946 -0.31926294278304995 -0.0034311024006750683 0.001420124993584537 0.41742229666752245 1 1 1 1 1 1 1 1 1 1 1 1 1
87 957 -0.3139816026065285 -0.00022637045914410256 0.002109826913817644 0.41001010645927205 1 1 1 1 1 1 1 1 1 1 1 1 1
88 968 -0.3131118702842998 -0.004276344908445626 0.0028892381996449695 0.4336745252911339 1 1 1 1 1 1 1 1 1 1 1 1 1
89 979 -0.2939081868192437 -0.0014042331869359701 0.0009173371876377483 0.44523770586218026 1 1 1 1 1 1 1 1 1 1 1 1 1
90 990 -0.2994989060941182 -0.0038471331540918434 0.004827905517531875 0.4541643153895548 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1001 -0.3115761189050122 -0.0042742827244768335 0.0002406782412203639 0.45214108059877306 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1012 -0.3067794908347707 -0.00572889648120639 0.0007492368763271374 0.44306890968152335 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1023 -0.3237933883211076 -0.003860641949215677 0.009542692002649315 0.4414308014425877 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1034 -0.3195435270987025 -0.0018663931072319172 0.0028877307606548263 0.4571406948458656 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1045 -0.30108943990044157 -0.014300812517110342 0.00462119098742464 0.4728898258553606 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1056 -0.2913116291201985 -0.0025883004657905255 0.006667698857521304 0.49987998224594665 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1067 -0.32511711226574114 -0.00240804648192111 0.0021934771226864327 0.51834002352065 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1078 -0.3022223913854502 -0.00409609189909306 0.004140191986113845 0.509367800215219 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1089 -0.3087001356183054 -0.000994626964271101 0.011526072249003712 0.520406778789363 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1100 -0.30908220568608186 -0.002338208617638731 0.00021745799273453938 0.5498779875043074 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1111 -0.3270135818127619 -0.008998518854075927 0.00985519000062706 0.5731633430152046 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1122 -0.3535932928227685 -0.007690908879730147 0.002210210956651932 0.5748635266069358 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1133 -0.4074273184016687 -0.005861217480752757 0.005975252680083365 0.5875228639623016 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1144 -0.38296444010175024 -0.010866675171998665 0.0037034971174756083 0.5953002691241928 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1155 -0.36237417297784874 -0.009607214857564904 0.002205500481749755 0.603579721069885 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1166 -0.34640311339142393 -0.008840414528182725 0.003400792447674601 0.603148558840997 1 1 1 1 1 1 1 1 1 1 1 1 1
107 1177 -0.35165629978749746 -0.004266065679190003 0.01479408085509346 0.5879560081946688 1 1 1 1 1 1 1 1 1 1 1 1 1
108 1188 -0.3470473128943212 -0.011391538959705513 0.009268280075206492 0.6018126358069538 1 1 1 1 1 1 1 1 1 1 1 1 1
109 1199 -0.3436489991845982 -0.015710657876872595 0.005394688437013585 0.6214759391585373 1 1 1 1 1 1 1 1 1 1 1 1 1
110 1210 -0.3305230206439483 -0.00010563072788108475 0.017437513775320622 0.6187656350008559 1 1 1 1 1 1 1 1 1 1 1 1 1
111 1221 -0.32546820100155466 -0.009994545282707594 0.007142937979129235 0.6315582851841035 1 1 1 1 1 1 1 1 1 1 1 1 1
112 1232 -0.3559053274437911 -0.0019054347264949537 0.027420764998178335 0.6314318927563557 1 1 1 1 1 1 1 1 1 1 1 1 1
113 1243 -0.3678033552201336 -0.022648666544300707 0.016883081204331785 0.6389627891352667 1 1 1 1 1 1 1 1 1 1 1 1 1
114 1254 -0.3689800890331054 -0.024904049926236578 0.010888501954888406 0.6433211326242434 1 1 1 1 1 1 1 1 1 1 1 1 1
115 1265 -0.36215091408099404 -0.016201050847864377 0.0022663145145909724 0.6563691802432473 1 1 1 1 1 1 1 1 1 1 1 1 1
116 1276 -0.36577477791941226 -0.004689331763577959 0.03703476467993477 0.6577751890157396 1 1 1 1 1 1 1 1 1 1 1 1 1
117 1287 -0.3676376001831003 -0.014730219788874245 0.0002967138627594258 0.6655339135346937 1 1 1 1 1 1 1 1 1 1 1 1 1
118 1298 -0.3741231590430349 -0.018156711041443008 0.018950151053934584 0.6679224520881979 1 1 1 1 1 1 1 1 1 1 1 1 1
119 1309 -0.35552798827669096 -0.0002955588169176066 0.01964359402754778 0.6740086048523599 1 1 1 1 1 1 1 1 1 1 1 1 1
120 1320 -0.34894421375476503 -0.005507591571869837 0.0015917429768227197 0.6777743246221597 1 1 1 1 1 1 1 1 1 1 1 1 1
121 1331 -0.3564215482394477 -0.0025781992666820317 0.004233186557301994 0.682956953876558 1 1 1 1 1 1 1 1 1 1 1 1 1
122 1342 -0.34859290193561493 -0.0073467628713491905 0.0007670232934152759 0.6882715781149533 1 1 1 1 1 1 1 1 1 1 1 1 1
123 1353 -0.35242659375198043 -0.016650735288741423 0.006253071910496955 0.6847444505446472 1 1 1 1 1 1 1 1 1 1 1 1 1
124 1364 -0.3943205809660456 -0.002907841328425339 0.014326474811596695 0.6831382651319291 1 1 1 1 1 1 1 1 1 1 1 1 1
125 1375 -0.3989905985705124 -0.01501774787334091 0.006451660446167169 0.6808366127458078 1 1 1 1 1 1 1 1 1 1 1 1 1
126 1386 -0.41348998507126755 -0.00718503388095932 0.0007170755560906936 0.6724655117595637 1 1 1 1 1 1 1 1 1 1 1 1 1
127 1397 -0.4069320607947497 -0.00910552461433711 0.006702263660782063 0.6690655248100046 1 1 1 1 1 1 1 1 1 1 1 1 1
128 1408 -0.4399314313317241 -0.010092984042851673 0.010020867556425759 0.6574767133081564 1 1 1 1 1 1 1 1 1 1 1 1 1
129 1419 -0.4585760751318328 -0.008525676625034742 0.0013542545216075309 0.6455185672360174 1 1 1 1 1 1 1 1 1 1 1 1 1
130 1430 -0.4717513499455432 -0.004584689077749958 0.00285937989801962 0.6364474880691848 1 1 1 1 1 1 1 1 1 1 1 1 1
131 1441 -0.4804793760491323 -0.01075182363014217 0.0014710634280742328 0.6307309505035791 1 1 1 1 1 1 1 1 1 1 1 1 1
132 1452 -0.4617275946087646 -0.0046448057547451675 0.002045791610435478 0.60694039736934 1 1 1 1 1 1 1 1 1 1 1 1 1
133 1463 -0.4632918480481347 -0.00561990352731471 0.001641844227967981 0.6106546474018396 1 1 1 1 1 1 1 1 1 1 1 1 1
134 1474 -0.4861945283917673 -0.01440162598833248 0.0034007600078736536 0.6150797727094373 1 1 1 1 1 1 1 1 1 1 1 1 1
135 1485 -0.4735491682655426 -0.010060289800772256 0.008061448345741525 0.6419338391695901 1 1 1 1 1 1 1 1 1 1 1 1 1
136 1496 -0.46820392024132257 -0.006007036730011213 0.002685154019641915 0.6443175595459595 1 1 1 1 1 1 1 1 1 1 1 1 1
137 1507 -0.46930344332986723 -0.0029986265538467904 0.005686713622259891 0.6395332170875477 1 1 1 1 1 1 1 1 1 1 1 1 1
138 1518 -0.47356939620670785 -0.0019257934794322316 0.002837912627069784 0.6487380824885458 1 1 1 1 1 1 1 1 1 1 1 1 1
139 1529 -0.45091691392309347 -0.009290383667063262 0.003595270379216319 0.6384249465131142 1 1 1 1 1 1 1 1 1 1 1 1 1
140 1540 -0.45963783062273844 -0.0011351673576890113 0.010649679444616344 0.6310833560133082 1 1 1 1 1 1 1 1 1 1 1 1 1
141 1551 -0.46231327256017 -0.01740494477845257 0.0014010988520300905 0.6280746359449754 1 1 1 1 1 1 1 1 1 1 1 1 1
142 1562 -0.4568561195391435 -0.0020433087315922384 0.0004775372970413492 0.6281122563933137 1 1 1 1 1 1 1 1 1 1 1 1 1
143 1573 -0.47050945555615464 -0.01508265529101535 0.007725396711300922 0.6312284828222984 1 1 1 1 1 1 1 1 1 1 1 1 1
144 1584 -0.5066295283606821 -0.006688687379260386 0.001341606027074201 0.6304093413421733 1 1 1 1 1 1 1 1 1 1 1 1 1
145 1595 -0.5017880869478425 -8.470269344003368e-05 0.014914591608201015 0.6425227697751208 1 1 1 1 1 1 1 1 1 1 1 1 1
146 1606 -0.5055306463033411 -0.00479605269485018 0.005269970814698929 0.6465225459289391 1 1 1 1 1 1 1 1 1 1 1 1 1
147 1617 -0.48680046478771877 -0.0036117081033115333 0.004889256229269887 0.6602473821194981 1 1 1 1 1 1 1 1 1 1 1 1 1
148 1628 -0.5124639178268292 -0.0040471734078935204 0.019809028417343926 0.6684242476912574 1 1 1 1 1 1 1 1 1 1 1 1 1
149 1639 -0.5301539432518062 -0.015520151592294987 0.006454431112603913 0.671207995187559 1 1 1 1 1 1 1 1 1 1 1 1 1
150 1650 -0.5422164903191722 -0.00364481593180097 0.008939225794855817 0.6976349888429005 1 1 1 1 1 1 1 1 1 1 1 1 1
151 1661 -0.5280671388450037 -0.002925006148192715 0.002173119204336377 0.6907101600227963 1 1 1 1 1 1 1 1 1 1 1 1 1
152 1672 -0.5195076204040229 -0.002020906940237735 0.0021013288291377233 0.6895930724182651 1 1 1 1 1 1 1 1 1 1 1 1 1
153 1683 -0.4972580298376879 -0.002075972644746362 0.0037670885507090574 0.6828360664955683 1 1 1 1 1 1 1 1 1 1 1 1 1
154 1694 -0.4882502675858283 -0.01895250160600273 0.0016790279843944742 0.690159865979912 1 1 1 1 1 1 1 1 1 1 1 1 1
155 1705 -0.4843420218753446 -0.00631585622030861 0.0014310067661127985 0.6855596209287638 1 1 1 1 1 1 1 1 1 1 1 1 1
156 1716 -0.4923175694688365 -0.007564937104809403 0.001956515081924642 0.690922779725749 1 1 1 1 1 1 1 1 1 1 1 1 1
157 1727 -0.490077780649079 -0.006402367938861134 0.0007024141507067514 0.69008523738835 1 1 1 1 1 1 1 1 1 1 1 1 1
158 1738 -0.4769616821349045 -0.0017899173770229311 0.006106544872008402 0.6939630254866143 1 1 1 1 1 1 1 1 1 1 1 1 1
159 1749 -0.48240708366577173 -0.002328654425093088 0.0034177261296989246 0.6911473106319858 1 1 1 1 1 1 1 1 1 1 1 1 1
160 1760 -0.4797600758642829 -0.0032837272127277327 0.014006232963721965 0.6751440166185119 1 1 1 1 1 1 1 1 1 1 1 1 1
161 1771 -0.4886049473125672 -0.006436577653958978 0.001017930828872547 0.668321627798944 1 1 1 1 1 1 1 1 1 1 1 1 1
162 1782 -0.5012544032573026 -0.006722348865376143 0.01002899488303958 0.6775075759214703 1 1 1 1 1 1 1 1 1 1 1 1 1
163 1793 -0.5007498056261942 -0.0032819401859327533 0.012743800850700805 0.6791409274512408 1 1 1 1 1 1 1 1 1 1 1 1 1
164 1804 -0.5140284313824178 -0.00048766654937747964 0.017855227037338953 0.6845631168992793 1 1 1 1 1 1 1 1 1 1 1 1 1
165 1815 -0.5150821560469488 -0.0014676038476471045 0.012666503866608603 0.6856390993880486 1 1 1 1 1 1 1 1 1 1 1 1 1
166 1826 -0.4920396010009665 -0.008706266480028264 0.0029130788197231313 0.674344311655373 1 1 1 1 1 1 1 1 1 1 1 1 1
167 1837 -0.5039022153328806 -0.00438217439863705 0.032217928928632324 0.6716342581175194 1 1 1 1 1 1 1 1 1 1 1 1 1
168 1848 -0.48063554185040674 -0.017770862942497676 0.0017255259237155536 0.6716475262405801 1 1 1 1 1 1 1 1 1 1 1 1 1
169 1859 -0.47905170157382426 -0.0007868882906950974 0.017213139747182325 0.670070635559283 1 1 1 1 1 1 1 1 1 1 1 1 1
170 1870 -0.49019810286403687 -0.0019453752419180002 0.018685781655010766 0.6691502684465801 1 1 1 1 1 1 1 1 1 1 1 1 1
171 1881 -0.5120364332236985 -0.0063002764970068945 0.008853681053453567 0.6817926736998199 1 1 1 1 1 1 1 1 1 1 1 1 1
172 1892 -0.525447572623325 -0.008259589290019725 0.013146237406336593 0.6897371273538137 1 1 1 1 1 1 1 1 1 1 1 1 1
173 1903 -0.5218199334904955 -0.0003214236721746061 0.012310230774775402 0.6852140143755101 1 1 1 1 1 1 1 1 1 1 1 1 1
174 1914 -0.49923501298111306 -0.024782422742085624 0.0024606554183181943 0.6924657256535763 1 1 1 1 1 1 1 1 1 1 1 1 1
175 1925 -0.4918725369981068 -0.001052193719615333 0.023441567591671018 0.6848112479974999 1 1 1 1 1 1 1 1 1 1 1 1 1
176 1936 -0.47432835310506855 -0.00706457097250778 0.004069378612543065 0.6812427893517405 1 1 1 1 1 1 1 1 1 1 1 1 1
177 1947 -0.4952299044508935 -0.0012475009431462277 0.0053264303817442205 0.6720123910103858 1 1 1 1 1 1 1 1 1 1 1 1 1
178 1958 -0.505811902026566 -0.005346841341879186 2.0847319236280916e-05 0.6871221752835687 1 1 1 1 1 1 1 1 1 1 1 1 1
179 1969 -0.5127587003130581 -0.0015462807486602928 0.007906195611053376 0.6802754400707245 1 1 1 1 1 1 1 1 1 1 1 1 1
180 1980 -0.5040828068099504 -0.0008543129035047362 0.001788414065243651 0.6791605873145626 1 1 1 1 1 1 1 1 1 1 1 1 1
181 1991 -0.5094272770131341 -0.007794516997985136 0.005949291548523274 0.6788660951159422 1 1 1 1 1 1 1 1 1 1 1 1 1
182 2002 -0.4978670817207212 -0.0002631819840929167 0.0035815411948541516 0.6869048111431952 1 1 1 1 1 1 1 1 1 1 1 1 1
183 2013 -0.4958388238595448 -0.017100619244609382 0.00022351980372396603 0.7003256368893351 1 1 1 1 1 1 1 1 1 1 1 1 1
184 2024 -0.4910183494041029 -0.0035059551393610746 0.0011116366113137236 0.7097313897033362 1 1 1 1 1 1 1 1 1 1 1 1 1
185 2035 -0.4875203442073302 -0.003977367681278811 0.029359210157443996 0.7143283240233729 1 1 1 1 1 1 1 1 1 1 1 1 1
186 2046 -0.4875017685284866 -0.004950173256999265 0.0033224460255835827 0.7092663805600812 1 1 1 1 1 1 1 1 1 1 1 1 1
187 2057 -0.476724943365788 -0.0008947943171300585 0.002507863554425654 0.7155795362672325 1 1 1 1 1 1 1 1 1 1 1 1 1
188 2068 -0.47778262518303344 -0.0006242932131624738 0.007046246924650947 0.713369379054144 1 1 1 1 1 1 1 1 1 1 1 1 1
189 2079 -0.48143301531379373 -0.0012759487364645704 0.027616660870759785 0.718525238073227 1 1 1 1 1 1 1 1 1 1 1 1 1
190 2090 -0.48040168998560656 -0.018650600591554933 0.0036409624842185326 0.7232943632582934 1 1 1 1 1 1 1 1 1 1 1 1 1
191 2101 -0.45021687749979467 -0.0001360664081415929 0.02462256210679475 0.729447690955919 1 1 1 1 1 1 1 1 1 1 1 1 1
192 2112 -0.4572913022403913 -0.00660689189350332 0.016354260568283287 0.7299692508850149 1 1 1 1 1 1 1 1 1 1 1 1 1
193 2123 -0.44615975391887724 -0.006816636055021817 0.021598356963076507 0.7380248670915508 1 1 1 1 1 1 1 1 1 1 1 1 1
194 2134 -0.45366760027043884 -0.004089599986160924 0.021598362650724626 0.7349091757908045 1 1 1 1 1 1 1 1 1 1 1 1 1
195 2145 -0.44060346054198724 -0.004364717605250383 0.017111711890345487 0.7385425339075116 1 1 1 1 1 1 1 1 1 1 1 1 1
196 2156 -0.45028279653814796 -0.005114600025047086 0.025680857899725892 0.7365775565194843 1 1 1 1 1 1 1 1 1 1 1 1 1
197 2167 -0.4449431206349668 -0.004350139910556131 0.030478952728123353 0.7301814904148151 1 1 1 1 1 1 1 1 1 1 1 1 1
198 2178 -0.44555820560095516 -0.015523631607360502 0.0029225625769602514 0.7294341773089162 1 1 1 1 1 1 1 1 1 1 1 1 1
199 2189 -0.45501534462398396 -0.008765250086219813 0.0031470073182644203 0.7308921443507733 1 1 1 1 1 1 1 1 1 1 1 1 1
