Time;DP_data1x;DP_data1z;DP_data2x;DP_data2z;MP_data1x;MP_data1z;MP_data2x;MP_data2z;PP_data1x;PP_data1z;PP_data2x;PP_data2z
36,876109;0,322867;0,151835665;0,299642712;0,14669098;0,260647058;0,13004899;0,229956686;0,115126088;0,178060308;0,115727611;0,132325977;0,110266805
36,885109;0,322502;0,153034031;0,299331218;0,147610739;0,26050368;0,130636334;0,229929805;0,115498319;0,178017303;0,115887687;0,132312313;0,110295534
36,894110;0,322502;0,153034031;0,299331218;0,147610739;0,26050368;0,130636334;0,229929805;0,115498319;0,178017303;0,115887687;0,132312313;0,110295534
36,903111;0,322386;0,153434545;0,299247622;0,14796643;0,260467261;0,130836338;0,229931146;0,115590326;0,178011;0,115931757;0,132308558;0,110305317
36,912111;0,322386;0,153434545;0,299247622;0,14796643;0,260467261;0,130836338;0,229931146;0,115590326;0,178011;0,115931757;0,132308558;0,110305317
36,921112;0,322266;0,153868541;0,299150586;0,148296222;0,26039657;0,131081328;0,229904145;0,115724944;0,177979991;0,116034411;0,132296592;0,110311039
36,930112;0,322266;0,153868541;0,299150586;0,148296222;0,26039657;0,131081328;0,229904145;0,115724944;0,177979991;0,116034411;0,132296592;0,110311039
36,939113;0,322128;0,154310673;0,29902336;0,148657352;0,260347694;0,131327748;0,229906827;0,115832806;0,177964598;0,116096675;0,132287115;0,110321037
36,948113;0,322128;0,154310673;0,29902336;0,148657352;0,260347694;0,131327748;0,229906827;0,115832806;0,177964598;0,116096675;0,132287115;0,110321037
36,957114;0,321997;0,154733375;0,298898757;0,148968846;0,260265827;0,131534517;0,22989966;0,116011381;0,177945822;0,116167329;0,132271931;0,110331908
36,966114;0,321997;0,154733375;0,298898757;0,148968846;0,260265827;0,131534517;0,22989966;0,116011381;0,177945822;0,116167329;0,132271931;0,110331908
36,975115;0,321765;0,155477211;0,298729539;0,149628147;0,260163009;0,131954834;0,229854345;0,116320856;0,177902877;0,116319396;0,132253692;0,110347651
36,984115;0,321765;0,155477211;0,298729539;0,149628147;0,260163009;0,131954834;0,229854345;0,116320856;0,177902877;0,116319396;0,132253692;0,110347651
36,993116;0,321598;0,156146795;0,298565894;0,150172174;0,260061741;0,132368371;0,229803145;0,116609998;0,177871525;0,116481707;0,132225439;0,110351697
37,002116;0,321598;0,156146795;0,298565894;0,150172174;0,260061741;0,132368371;0,229803145;0,116609998;0,177871525;0,116481707;0,132225439;0,110351697
37,011117;0,321419;0,156725809;0,298411161;0,150663167;0,259979397;0,1327582;0,229782701;0,116852455;0,177836105;0,116596088;0,132203549;0,110359363
37,020118;0,321419;0,156725809;0,298411161;0,150663167;0,259979397;0,1327582;0,229782701;0,116852455;0,177836105;0,116596088;0,132203549;0,110359363
37,029118;0,321238;0,157275036;0,298249871;0,151116386;0,259812444;0,133312076;0,229715303;0,117194012;0,17778568;0,116728224;0,132173613;0,11037235
37,038118;0,321012;0,157861874;0,298095942;0,1515899;0,259812444;0,133312076;0,229715303;0,117194012;0,17778568;0,116728224;0,132173613;0,11037235
37,047119;0,320657;0,157861874;0,298095942;0,1515899;0,25969404;0,133644059;0,229707837;0,117333442;0,177765712;0,116792083;0,132153615;0,110369004
37,056119;0,320657;0,158752963;0,297792673;0,152171269;0,25969404;0,133644059;0,229707837;0,117333442;0,177765712;0,116792083;0,132153615;0,110369004
37,065120;0,320127;0,160134777;0,29734236;0,153159335;0,259496093;0,13413839;0,229686588;0,117477477;0,177739948;0,116875;0,132132247;0,110368945
37,074121;0,319414;0,16180864;0,29682669;0,154348224;0,259261698;0,134718239;0,229683474;0,117617197;0,177717477;0,116936669;0,132116437;0,110373691
37,083121;0,319414;0,16180864;0,29682669;0,154348224;0,259261698;0,134718239;0,229683474;0,117617197;0,177717477;0,116936669;0,132116437;0,110373691
37,092122;0,319042;0,162671164;0,296535075;0,154996753;0,259119093;0,135069549;0,229683995;0,11780677;0,177691698;0,116986915;0,132106617;0,110376664
37,101122;0,319042;0,162671164;0,296535075;0,154996753;0,259119093;0,135069549;0,229683995;0,11780677;0,177691698;0,116986915;0,132106617;0,110376664
37,110122;0,318391;0,164266437;0,296022266;0,15618822;0,258881301;0,135759577;0,229641184;0,118088789;0,177650481;0,117118634;0,132087901;0,110389717
37,119123;0,318391;0,164266437;0,296022266;0,15618822;0,258881301;0,135759577;0,229641184;0,118088789;0,177650481;0,117118634;0,132087901;0,110389717
37,128124;0,317801;0,165634051;0,295541614;0,157233402;0,258658469;0,136351645;0,229614526;0,118434153;0,177611604;0,117264234;0,132066682;0,11040955
37,137124;0,317801;0,165634051;0,295541614;0,157233402;0,258658469;0,136351645;0,229614526;0,118434153;0,177611604;0,117264234;0,132066682;0,11040955
37,146125;0,317333;0,166764647;0,295186222;0,158123702;0,258506298;0,136922091;0,229583502;0,118748456;0,177574903;0,117434673;0,132044256;0,110421695
37,155125;0,316944;0,167763427;0,294868261;0,158939049;0,258313954;0,137472525;0,229543313;0,119111426;0,177518725;0,117572352;0,132028192;0,110444866
37,164126;0,316517;0,168876514;0,294513375;0,159775168;0,258121282;0,138031065;0,229479745;0,119445503;0,177467346;0,117780402;0,131990984;0,110458188
37,173126;0,316517;0,168876514;0,294513375;0,159775168;0,258121282;0,138031065;0,229479745;0,119445503;0,177467346;0,117780402;0,131990984;0,110458188
37,182127;0,315978;0,170064896;0,2940813;0,160750747;0,257902473;0,138719499;0,229422823;0,119874477;0,177415714;0,11795982;0,131963834;0,110472493
37,191127;0,315978;0,170064896;0,2940813;0,160750747;0,257902473;0,138719499;0,229422823;0,119874477;0,177415714;0,11795982;0,131963834;0,110472493
37,200128;0,315480;0,171301782;0,293709934;0,161822096;0,257673502;0,139398158;0,22936371;0,120343015;0,177363664;0,118217684;0,131938368;0,110503249
37,209128;0,315480;0,171301782;0,293709934;0,161822096;0,257673502;0,139398158;0,22936371;0,120343015;0,177363664;0,118217684;0,131938368;0,110503249
37,218129;0,315013;0,172428101;0,293304592;0,16271846;0,257489473;0,140080601;0,229302213;0,120782703;0,177294448;0,118419446;0,131906673;0,110524967
37,227129;0,315013;0,172428101;0,293304592;0,16271846;0,257489473;0,140080601;0,229302213;0,120782703;0,177294448;0,118419446;0,131906673;0,110524967
37,236130;0,314638;0,173376709;0,293005317;0,163558125;0,257297993;0,140682772;0,229220375;0,12123546;0,177224204;0,118663989;0,131879941;0,110546209
37,245130;0,314638;0,173376709;0,293005317;0,163558125;0,257297993;0,140682772;0,229220375;0,12123546;0,177224204;0,118663989;0,131879941;0,110546209
37,254131;0,314306;0,174233004;0,292701095;0,164277509;0,257114381;0,141241968;0,229111537;0,121737532;0,177158728;0,118861862;0,1318499;0,110600822
37,263131;0,314306;0,174233004;0,292701095;0,164277509;0,257114381;0,141241968;0,229111537;0,121737532;0,177158728;0,118861862;0,1318499;0,110600822
37,272132;0,313658;0,17575945;0,292169631;0,165599182;0,256797493;0,142222956;0,228990853;0,122425988;0,177024439;0,119201347;0,131779388;0,110615641
37,281132;0,313658;0,17575945;0,292169631;0,165599182;0,256797493;0,142222956;0,228990853;0,122425988;0,177024439;0,119201347;0,131779388;0,110615641
37,290133;0,313108;0,177054331;0,291697592;0,166652307;0,256546676;0,143005759;0,228881627;0,122997053;0,176937595;0,11949423;0,131740391;0,110644683
37,299133;0,313108;0,177054331;0,291697592;0,166652307;0,256546676;0,143005759;0,228881627;0,122997053;0,176937595;0,11949423;0,131740391;0,110644683
37,308134;0,312797;0,177695289;0,291474789;0,16724363;0,256403178;0,143421277;0,228841662;0,123297274;0,176899135;0,119642757;0,131725788;0,110661097
37,317134;0,312797;0,177695289;0,291474789;0,16724363;0,256403178;0,143421277;0,228841662;0,123297274;0,176899135;0,119642757;0,131725788;0,110661097
37,326135;0,312316;0,178944454;0,291039735;0,168289259;0,256150633;0,144236431;0,228709728;0,123904876;0,176805198;0,119948506;0,131682172;0,110690236
37,335135;0,312316;0,178944454;0,291039735;0,168289259;0,256150633;0,144236431;0,228709728;0,123904876;0,176805198;0,119948506;0,131682172;0,110690236
37,344136;0,311604;0,180608988;0,290420949;0,169733971;0,255789369;0,145300657;0,228564426;0,12470971;0,176687121;0,120338529;0,131649539;0,110753164
37,353136;0,311604;0,180608988;0,290420949;0,169733971;0,255789369;0,145300657;0,228564426;0,12470971;0,176687121;0,120338529;0,131649539;0,110753164
37,362137;0,311111;0,181610674;0,290038556;0,170586035;0,25556764;0,145916626;0,228480861;0,125156105;0,176623821;0,120548762;0,131623507;0,110781349
37,371137;0,310859;0,182120636;0,289843619;0,1709719;0,255476534;0,146204591;0,228452668;0,125326455;0,176601604;0,120622925;0,131614491;0,110789955
37,380138;0,310859;0,182120636;0,289843619;0,1709719;0,255476534;0,146204591;0,228452668;0,125326455;0,176601604;0,120622925;0,131614491;0,110789955
37,389138;0,310600;0,182635397;0,289626896;0,171394408;0,255369991;0,146491379;0,228420153;0,125516504;0,176577687;0,120730184;0,131604761;0,11079888
37,398139;0,310600;0,182635397;0,289626896;0,171394408;0,255369991;0,146491379;0,228420153;0,125516504;0,176577687;0,120730184;0,131604761;0,11079888
37,407140;0,309903;0,183899641;0,289099336;0,172371775;0,25508064;0,147084296;0,228354588;0,125840649;0,176499665;0,120887555;0,131562918;0,110815406
37,416140;0,309903;0,183899641;0,289099336;0,172371775;0,25508064;0,147084296;0,228354588;0,125840649;0,176499665;0,120887555;0,131562918;0,110815406
37,425141;0,308924;0,185522318;0,288335234;0,173618957;0,254718959;0,14784278;0,228250891;0,126268491;0,176424399;0,121048406;0,13151893;0,11081104
37,434141;0,308353;0,186477184;0,287898332;0,173618957;0,254511833;0,148293674;0,228220493;0,126514167;0,17638886;0,121178806;0,131503776;0,110818014
37,443142;0,308353;0,186477184;0,287898332;0,174350098;0,254511833;0,148293674;0,228220493;0,126514167;0,17638886;0,121178806;0,131503776;0,110818014
37,452142;0,307150;0,186477184;0,286975294;0,174350098;0,254008621;0,149318412;0,228087917;0,127119213;0,176273271;0,121454179;0,131452546;0,110834911
37,461143;0,307150;0,188512623;0,286975294;0,17594862;0,254008621;0,149318412;0,228087917;0,127119213;0,176273271;0,121454179;0,131452546;0,110834911
37,470143;0,307150;0,188512623;0,286975294;0,17594862;0,253518105;0,150434539;0,227938622;0,1278532;0,17616275;0,121793017;0,131404325;0,110853054
37,479144;0,305965;0,19056125;0,286044866;0,177571878;0,253518105;0,150434539;0,227938622;0,1278532;0,17616275;0,121793017;0,131404325;0,110853054
37,488144;0,304795;0,192569047;0,285086989;0,179229915;0,253021359;0,151566774;0,22771515;0,128592834;0,17599988;0,122133739;0,131351456;0,110894516
37,497145;0,304795;0,192569047;0,285086989;0,179229915;0,253021359;0,151566774;0,22771515;0,128592834;0,17599988;0,122133739;0,131351456;0,110894516
37,506145;0,302829;0,192569047;0,285086989;0,179229915;0,252226919;0,153132185;0,22747913;0,129584134;0,175830677;0,122559093;0,131283373;0,110900454
37,515146;0,302829;0,195570856;0,283602238;0,181591362;0,252226919;0,153132185;0,22747913;0,129584134;0,175830677;0,122559093;0,131283373;0,110900454
37,524146;0,302829;0,195570856;0,283602238;0,181591362;0,251636624;0,154104695;0,227394715;0,130105257;0,175738528;0,122788496;0,131245539;0,110913239
37,533147;0,301135;0,197830245;0,282322168;0,18327117;0,251636624;0,154104695;0,227394715;0,130105257;0,175738528;0,122788496;0,131245539;0,110913239
37,542147;0,301135;0,197830245;0,282322168;0,18327117;0,251636624;0,154104695;0,227394715;0,130105257;0,175738528;0,122788496;0,131245539;0,110913239
37,551148;0,299153;0,200299963;0,280879557;0,185059249;0,250969946;0,155102;0,227323577;0,130520374;0,175675586;0,122958533;0,131220639;0,110920988
37,560148;0,299153;0,200299963;0,280879557;0,185059249;0,250314206;0,155102;0,227242306;0,130520374;0,175626516;0,123090997;0,13120608;0,110925213
37,569149;0,297059;0,20268783;0,279363006;0,186815977;0,250314206;0,156000286;0,227242306;0,130841255;0,175626516;0,123090997;0,13120608;0,110925213
37,578149;0,295209;0,204672784;0,278057873;0,188246608;0,249717742;0,156734556;0,227190897;0,131134629;0,175559878;0,123196065;0,131186754;0,110929705
37,587150;0,295209;0,204672784;0,278057873;0,188246608;0,249717742;0,156734556;0,227190897;0,131134629;0,175559878;0,123196065;0,131186754;0,110929705
37,596150;0,293946;0,206036374;0,277136922;0,189244375;0,249323264;0,157333389;0,227104783;0,131359056;0,175525844;0,123318315;0,131157741;0,110939421
37,605151;0,293946;0,206036374;0,277136922;0,189244375;0,249323264;0,157333389;0,227104783;0,131359056;0,175525844;0,123318315;0,131157741;0,110939421
37,614151;0,293530;0,206491262;0,276840985;0,189586967;0,249158666;0,157527372;0,227092624;0,131487131;0,175510973;0,123353623;0,131166071;0,110939346
37,623152;0,292925;0,207105324;0,276413709;0,189984217;0,248985663;0,157751277;0,227094367;0,131559148;0,175503686;0,123373672;0,131149501;0,110945299
37,632152;0,292925;0,207105324;0,276413709;0,189984217;0,248985663;0,157751277;0,227094367;0,131559148;0,175503686;0,123373672;0,131149501;0,110945299
37,641153;0,292363;0,207440197;0,276040077;0,190150782;0,248892739;0,157714918;0,22713843;0,131360933;0,175539538;0,123265527;0,131179884;0,110939339
37,650153;0,292363;0,207440197;0,276040077;0,190150782;0,248892739;0,157714918;0,22713843;0,131360933;0,175539538;0,123265527;0,131179884;0,110939339
37,659154;0,291437;0,2078228;0,275487363;0,190166414;0,248773009;0,157352239;0,227301285;0,130832866;0,175663039;0,122981451;0,131214708;0,110923611
37,668154;0,291437;0,2078228;0,275487363;0,190166414;0,248773009;0,157352239;0,227301285;0,130832866;0,175663039;0,122981451;0,131214708;0,110923611
37,677155;0,290000;0,208267093;0,274640799;0,190139443;0,248626113;0,156813085;0,227597952;0,129906476;0,175851539;0,122483641;0,131284207;0,110894799
37,686156;0,289167;0,208480865;0,274142534;0,190048337;0,248520911;0,156430438;0,227774173;0,129373416;0,175960556;0,122192755;0,131327227;0,110864155
37,695156;0,289167;0,208480865;0,274142534;0,190048337;0,248520911;0,156430438;0,227774173;0,129373416;0,175960556;0,122192755;0,131327227;0,110864155
37,704156;0,286995;0,20880045;0,272914678;0,189695925;0,248328805;0,155336887;0,228195399;0,12774606;0,176291123;0,121379524;0,131450951;0,110820077
37,713157;0,286250;0,208780602;0,272476405;0,18940787;0,248267695;0,154821292;0,228377819;0,127072498;0,17642799;0,121005684;0,131513685;0,110798024
37,722157;0,286250;0,208780602;0,272476405;0,18940787;0,248267695;0,154821292;0,228377819;0,127072498;0,17642799;0,121005684;0,131513685;0,110798024
37,731158;0,285896;0,208757311;0,272302926;0,189257249;0,248273358;0,154536679;0,228481486;0,126752049;0,176497832;0,120858811;0,131572545;0,110811435
37,740159;0,285896;0,208757311;0,272302926;0,189257249;0,248273358;0,154536679;0,228481486;0,126752049;0,176497832;0,120858811;0,131572545;0,110811435
37,749159;0,285582;0,208845243;0,272103161;0,189285636;0,248135507;0,154465228;0,228564933;0,126528844;0,176569834;0,120722912;0,131608784;0,110806853
37,758160;0,284230;0,209532395;0,271254808;0,189636379;0,247923702;0,1544732;0,228611633;0,126329705;0,176588655;0,12061625;0,131607458;0,110788323
37,767160;0,284230;0,209532395;0,271254808;0,189636379;0,247923702;0,1544732;0,228611633;0,126329705;0,176588655;0,12061625;0,131607458;0,110788323
37,776160;0,283721;0,209843576;0,270907849;0,189843461;0,247787997;0,154528692;0,228623644;0,126295477;0,176605865;0,120588459;0,131611735;0,110786237
37,785161;0,283721;0,209843576;0,270907849;0,189843461;0,247787997;0,154528692;0,228623644;0,126295477;0,176605865;0,120588459;0,131611735;0,110786237
37,794162;0,282706;0,210537672;0,270213783;0,190380737;0,247508615;0,154846385;0,228591129;0,126404271;0,176585242;0,120622508;0,131596029;0,110775016
37,803162;0,282706;0,210537672;0,270213783;0,190380737;0,247508615;0,154846385;0,228591129;0,126404271;0,176585242;0,120622508;0,131596029;0,110775016
37,812163;0,281886;0,211402267;0,269601077;0,191092893;0,247192904;0,155345127;0,228514999;0,126806051;0,176508456;0,120827205;0,131557733;0,110783204
37,821163;0,281886;0,211402267;0,269601077;0,191092893;0,247192904;0,155345127;0,228514999;0,126806051;0,176508456;0,120827205;0,131557733;0,110783204
37,830164;0,280995;0,212433159;0,268909663;0,192009568;0,246836334;0,156077176;0,228382185;0,127304316;0,176429808;0,121060356;0,131534293;0,110828079
37,839164;0,280995;0,212433159;0,268909663;0,192009568;0,246836334;0,156077176;0,228382185;0,127304316;0,176429808;0,121060356;0,131534293;0,110828079
37,848165;0,279989;0,213555902;0,268132895;0,193004489;0,24642615;0,156842589;0,228236839;0,127972037;0,17631875;0,121384673;0,131488129;0,110841326
37,857165;0,279989;0,213555902;0,268132895;0,193004489;0,24642615;0,156842589;0,228236839;0,127972037;0,17631875;0,121384673;0,131488129;0,110841326
37,866166;0,278812;0,214828014;0,267241597;0,194119632;0,245948628;0,157721177;0,228073701;0,128615588;0,176220074;0,121685326;0,131438136;0,110852554
37,875166;0,276848;0,216849402;0,265764803;0,195851907;0,245171413;0,159056723;0,227797866;0,129619822;0,176006868;0,122172259;0,131365225;0,110890985
37,884167;0,276848;0,216849402;0,265764803;0,195851907;0,245171413;0,159056723;0,227797866;0,129619822;0,176006868;0,122172259;0,131365225;0,110890985
37,893167;0,275683;0,218121573;0,264858425;0,196978822;0,244640499;0,15999724;0,227609441;0,130388111;0,175869942;0,122508891;0,131309256;0,110903986
37,902168;0,275683;0,218121573;0,264858425;0,196978822;0,244640499;0,15999724;0,227609441;0,130388111;0,175869942;0,122508891;0,131309256;0,110903986
37,911168;0,274682;0,219339922;0,264063746;0,198104426;0,244175777;0,160947442;0,227389812;0,131208211;0,175744355;0,122896053;0,131257445;0,11092858
37,920169;0,274682;0,219339922;0,264063746;0,198104426;0,244175777;0,160947442;0,227389812;0,131208211;0,175744355;0,122896053;0,131257445;0,11092858
37,929169;0,273244;0,221098945;0,262892336;0,199736446;0,243485004;0,16232501;0,227054879;0,132350713;0,175498843;0,123451658;0,131180704;0,110960647
37,938170;0,272755;0,221668243;0,262475729;0,200274885;0,243236721;0,162795544;0,226958126;0,132751897;0,175414458;0,123646185;0,131151676;0,110970072
37,947170;0,271773;0,222831711;0,261681199;0,201338843;0,242759436;0,163678646;0,226719886;0,13357304;0,175240785;0,124038488;0,131098807;0,111000977
37,956171;0,271773;0,222831711;0,261681199;0,201338843;0,242759436;0,163678646;0,226719886;0,13357304;0,175240785;0,124038488;0,131098807;0,111000977
37,965172;0,270412;0,224464148;0,260604709;0,202874899;0,242053017;0,164994657;0,226357102;0,134709194;0,175000802;0,124549955;0,131001994;0,111012831
37,974172;0,269548;0,225481555;0,259870976;0,203828692;0,24162519;0,165805444;0,226116866;0,135363981;0,174870595;0,124901436;0,130959928;0,111025214
37,983173;0,268677;0,226503298;0,259138912;0,204728037;0,241176397;0,166621789;0,225912601;0,136108831;0,17474024;0,125211835;0,130911171;0,111031137
37,992173;0,268677;0,226503298;0,259138912;0,204728037;0,241176397;0,166621789;0,225912601;0,136108831;0,17474024;0,125211835;0,130911171;0,111031137
38,001173;0,267741;0,227578878;0,25837484;0,205749571;0,240708172;0,167503476;0,225677937;0,136871502;0,17455031;0,125585929;0,130853489;0,111045055
38,010174;0,267741;0,227578878;0,25837484;0,205749571;0,240708172;0,167503476;0,225677937;0,136871502;0,17455031;0,125585929;0,130853489;0,111045055
38,019174;0,266666;0,228805542;0,257513613;0,206903771;0,240169793;0,168461725;0,225377038;0,137710094;0,174378633;0,125987157;0,130797192;0,111096978
38,028175;0,266666;0,228805542;0,257513613;0,206903771;0,240169793;0,168461725;0,225377038;0,137710094;0,174378633;0,125987157;0,130797192;0,111096978
38,037176;0,265435;0,230152234;0,256462961;0,208158642;0,239507824;0,169574872;0,225043029;0,138623402;0,174142659;0,126440674;0,13072823;0,111132853
38,046176;0,265435;0,230152234;0,256462961;0,208158642;0,239507824;0,169574872;0,225043029;0,138623402;0,174142659;0,126440674;0,13072823;0,111132853
38,055177;0,264074;0,231601149;0,25533551;0,209525153;0,238819733;0,170759752;0,224645779;0,139684856;0,173901513;0,126912773;0,130659491;0,111162178
38,064177;0,264074;0,231601149;0,25533551;0,209525153;0,238819733;0,170759752;0,224645779;0,139684856;0,173901513;0,126912773;0,130659491;0,111162178
38,073178;0,262585;0,233136579;0,25410834;0,210949704;0,238030821;0,171989709;0,224227086;0,140787512;0,173621103;0,127455965;0,130556583;0,111185275
38,082178;0,262585;0,233136579;0,25410834;0,210949704;0,238030821;0,171989709;0,224227086;0,140787512;0,173621103;0,127455965;0,130556583;0,111185275
38,091178;0,260966;0,234759405;0,252787441;0,212504491;0,237174988;0,173336685;0,2237726;0,141956747;0,173344031;0,127999663;0,130470708;0,111212716
38,100179;0,260966;0,234759405;0,252787441;0,212504491;0,237174988;0,173336685;0,2237726;0,141956747;0,173344031;0,127999663;0,130470708;0,111212716
38,109180;0,259256;0,236474559;0,251385599;0,214111894;0,2362611;0,174775317;0,223257348;0,143234998;0,173000231;0,128599659;0,130360946;0,111236505
38,118180;0,257457;0,238254353;0,24986729;0,215739623;0,235284135;0,176189363;0,222743228;0,1444785;0,172659889;0,129204497;0,130252555;0,11129038
38,127181;0,257457;0,238254353;0,24986729;0,215739623;0,235284135;0,176189363;0,222743228;0,1444785;0,172659889;0,129204497;0,130252555;0,11129038
38,136181;0,255673;0,239920557;0,248378173;0,217357874;0,234323338;0,177591726;0,222167313;0,145696446;0,172330245;0,129800588;0,130162075;0,111317739
38,145182;0,255673;0,239920557;0,248378173;0,217357874;0,234323338;0,177591726;0,222167313;0,145696446;0,172330245;0,129800588;0,130162075;0,111317739
38,154182;0,254804;0,240735248;0,247664109;0,218120426;0,233863726;0,178278118;0,221948877;0,146302313;0,172164008;0,13006103;0,130108967;0,111331582
38,163183;0,254804;0,240735248;0,247664109;0,218120426;0,233863726;0,178278118;0,221948877;0,146302313;0,172164008;0,13006103;0,130108967;0,111331582
38,172183;0,253149;0,242272139;0,246261746;0,219538584;0,232947558;0,179546148;0,221372113;0,147415802;0,171846077;0,130616978;0,130007654;0,111330248
38,181184;0,253149;0,242272139;0,246261746;0,219538584;0,232947558;0,179546148;0,221372113;0,147415802;0,171846077;0,130616978;0,130007654;0,111330248
38,190184;0,251545;0,243676931;0,244931549;0,220875368;0,232087389;0,180737138;0,22085759;0,148499951;0,171516418;0,131112635;0,129914761;0,111358166
38,199185;0,248500;0,24630338;0,242386162;0,223372847;0,230360746;0,182976142;0,219886377;0,150485158;0,170927942;0,132043749;0,129743829;0,111427285
38,208185;0,248500;0,24630338;0,242386162;0,223372847;0,230360746;0,182976142;0,219886377;0,150485158;0,170927942;0,132043749;0,129743829;0,111427285
38,217186;0,247766;0,246902287;0,241760388;0,223969176;0,229993507;0,18346867;0,219673276;0,150933161;0,170756593;0,132242188;0,129702553;0,111440547
38,226187;0,247766;0,246902287;0,241760388;0,223969176;0,229993507;0,18346867;0,219673276;0,150933161;0,170756593;0,132242188;0,129702553;0,111440547
38,235187;0,247041;0,247506455;0,241170242;0,224511281;0,229583725;0,183975235;0,219416022;0,151390955;0,170625418;0,132447392;0,129677281;0,11144121
38,244187;0,247041;0,247506455;0,241170242;0,224511281;0,229583725;0,183975235;0,219416022;0,151390955;0,170625418;0,132447392;0,129677281;0,11144121
38,253188;0,246322;0,248060092;0,240553573;0,225056425;0,22919023;0,184465304;0,219154924;0,151833996;0,170477331;0,132637084;0,12962687;0,111460105
38,262188;0,246322;0,248060092;0,240553573;0,225056425;0,22919023;0,184465304;0,219154924;0,151833996;0,170477331;0,132637084;0,12962687;0,111460105
38,271189;0,244908;0,249199152;0,239384949;0,226130947;0,228412732;0,185419723;0,21872662;0,152690768;0,170207128;0,133035928;0,129552081;0,1114676
38,280190;0,243537;0,250191063;0,238247126;0,227078483;0,227662519;0,186270162;0,218308434;0,15345481;0,169970766;0,133420289;0,129477456;0,111488901
38,289190;0,242259;0,251108319;0,237211049;0,227913365;0,226996779;0,187025622;0,217909873;0,154102832;0,169730738;0,133722022;0,129423082;0,111500643
38,298191;0,242259;0,251108319;0,237211049;0,227913365;0,226996779;0,187025622;0,217909873;0,154102832;0,169730738;0,133722022;0,129423082;0,111500643
38,307191;0,240908;0,251895279;0,236136928;0,228631184;0,226375237;0,187639117;0,217662424;0,154657543;0,169559821;0,133974552;0,129380763;0,111509748
38,316191;0,240908;0,251895279;0,236136928;0,228631184;0,226375237;0,187639117;0,217662424;0,154657543;0,169559821;0,133974552;0,129380763;0,111509748
38,325192;0,239373;0,252606988;0,235005841;0,229296178;0,225752249;0,188163161;0,217413902;0,155091196;0,169400573;0,134153321;0,129347011;0,11151085
38,334193;0,239373;0,252606988;0,235005841;0,229296178;0,225752249;0,188163161;0,217413902;0,155091196;0,169400573;0,134153321;0,129347011;0,11151085
38,343193;0,237616;0,253270268;0,233710557;0,229907423;0,225092739;0,18867135;0,217174172;0,155428097;0,169288725;0,134309098;0,129312217;0,111507945
38,352194;0,237616;0,253270268;0,233710557;0,229907423;0,225092739;0,18867135;0,217174172;0,155428097;0,169288725;0,134309098;0,129312217;0,111507945
38,361194;0,235666;0,25393346;0,232287437;0,230444998;0,224414587;0,189112797;0,216994181;0,155761465;0,169200808;0,134453133;0,129288509;0,111509673
38,370195;0,235666;0,25393346;0,232287437;0,230444998;0,224414587;0,189112797;0,216994181;0,155761465;0,169200808;0,134453133;0,129288509;0,111509673
38,379195;0,234620;0,254237115;0,231550068;0,230732635;0,224065065;0,189313263;0,216934994;0,155934036;0,169156685;0,134534642;0,129275665;0,11151357
38,388196;0,234620;0,254237115;0,231550068;0,230732635;0,224065065;0,189313263;0,216934994;0,155934036;0,169156685;0,134534642;0,129275665;0,11151357
38,397196;0,232539;0,254828483;0,230096236;0,231255308;0,223357111;0,189720616;0,216742843;0,156250149;0,169065684;0,134629607;0,129248604;0,111513443
38,406197;0,232539;0,254828483;0,230096236;0,231255308;0,223357111;0,189720616;0,216742843;0,156250149;0,169065684;0,134629607;0,129248604;0,111513443
38,415197;0,230410;0,255416989;0,228590086;0,231768593;0,222619623;0,190118864;0,216568932;0,156572297;0,168920279;0,134743735;0,129226893;0,111513637
38,424198;0,230410;0,255416989;0,228590086;0,231768593;0,222619623;0,190118864;0,216568932;0,156572297;0,168920279;0,134743735;0,129226893;0,111513637
38,433198;0,229291;0,255660027;0,227784857;0,231986001;0,222257972;0,190346137;0,216486111;0,156684175;0,168891713;0,134812221;0,129219204;0,111516714
38,442199;0,229291;0,255660027;0,227784857;0,231986001;0,222257972;0,190346137;0,216486111;0,156684175;0,168891713;0,134812221;0,129219204;0,111516714
38,451199;0,225967;0,256247461;0,225475118;0,232556969;0,221204355;0,190793216;0,216285914;0,157014161;0,168799534;0,134932309;0,129188791;0,111514598
38,460200;0,225967;0,256247461;0,225475118;0,232556969;0,221204355;0,190793216;0,216285914;0,157014161;0,168799534;0,134932309;0,129188791;0,111514598
38,469200;0,223854;0,256464571;0,224061057;0,232755721;0,220614672;0,190939486;0,21623382;0,15706104;0,168796942;0,134942979;0,129186988;0,111517057
38,478201;0,223854;0,256464571;0,224061057;0,232755721;0,220614672;0,190939486;0,21623382;0,15706104;0,168796942;0,134942979;0,129186988;0,111517057
38,487201;0,221865;0,256438792;0,222776607;0,232752874;0,22012502;0,190948963;0,216299266;0,157022461;0,168826044;0,134894967;0,129192427;0,111514904
38,496202;0,220148;0,256383389;0,221688986;0,232712969;0,219719499;0,190907493;0,216373682;0,156939015;0,168861672;0,134794697;0,129201829;0,111508533
38,505202;0,220148;0,256383389;0,221688986;0,232712969;0,219719499;0,190907493;0,216373682;0,156939015;0,168861672;0,134794697;0,129201829;0,111508533
38,514203;0,218570;0,256312907;0,220658064;0,232728705;0,219327688;0,190891281;0,216396168;0,156904399;0,168887496;0,134756282;0,129208133;0,111503959
